,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Mileage_bin
17380,17249,753,KIA,Optima,2012,Sedan,Yes,Hybrid,2.4,132300.0,6,Tiptronic,Front,04-May,Left wheel,White,10,"(111111.0, 159000.0]"
17381,10976,738,VOLKSWAGEN,Jetta s,2017,Sedan,No,Petrol,1.4,41000.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(-0.001, 60000.0]"
17382,4391,631,OPEL,Vectra,1999,Hatchback,No,CNG,1.8,438886.75,4,Manual,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
17383,28225,0,VOLVO,S60,2014,Sedan,Yes,Petrol,2.5,90500.0,5,Automatic,Front,04-May,Left wheel,Black,12,"(60000.0, 111111.0]"
17384,39201,1327,NISSAN,Rogue,2018,Jeep,No,Petrol,2.5,12000.0,4,Automatic,4x4,04-May,Left wheel,White,8,"(-0.001, 60000.0]"
17385,6000,0,BMW,520,1992,Sedan,Yes,Petrol,2.0,256000.0,6,Manual,Rear,04-May,Left wheel,Black,0,"(250000.0, 438886.75]"
17386,10349,790,MINI,Cooper CLUBMAN,2009,Coupe,Yes,Petrol,1.6,147200.0,4,Automatic,Front,04-May,Left wheel,Grey,6,"(111111.0, 159000.0]"
17387,6269,397,KIA,Picanto,2011,Sedan,Yes,Petrol,1.0,50131.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(-0.001, 60000.0]"
17388,5175,0,OPEL,Astra,1999,Coupe,No,Petrol,1.6,260000.0,4,Manual,Front,02-Mar,Left wheel,Red,4,"(250000.0, 438886.75]"
17389,8467,1413,HONDA,FIT,2011,Hatchback,No,Petrol,1.5,133000.0,4,Automatic,Front,04-May,Right-hand drive,White,4,"(111111.0, 159000.0]"
17390,12000,0,FORD,Transit,1998,Microbus,No,Diesel,2.5,220000.0,4,Manual,Rear,04-May,Left wheel,Carnelian red,2,"(159000.0, 250000.0]"
17391,50,0,HONDA,FIT,2007,Sedan,Yes,Petrol,1.3,10000.0,4,Variator,Front,04-May,Right-hand drive,Blue,4,"(-0.001, 60000.0]"
17392,10663,0,NISSAN,Tiida,2006,Sedan,Yes,Petrol,1.8,168000.0,4,Variator,Front,04-May,Left wheel,Blue,4,"(159000.0, 250000.0]"
17393,1019,1172,MERCEDES-BENZ,E 350,2011,Sedan,Yes,Diesel,3.5,122067.0,6,Automatic,4x4,04-May,Left wheel,White,12,"(111111.0, 159000.0]"
17394,38725,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,119979.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(111111.0, 159000.0]"
17395,30,0,TOYOTA,Prius,2008,Hatchback,No,Hybrid,1.5,100000.0,4,Variator,Front,04-May,Left wheel,White,8,"(60000.0, 111111.0]"
17397,8624,0,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,143000.0,1,Variator,Front,04-May,Right-hand drive,Yellow,0,"(111111.0, 159000.0]"
17398,1098,1273,MERCEDES-BENZ,ML 350,2015,Jeep,Yes,Petrol,3.5,110038.0,6,Automatic,Rear,04-May,Left wheel,Silver,12,"(60000.0, 111111.0]"
17400,20385,781,VOLKSWAGEN,Passat se,2012,Sedan,Yes,Petrol,2.5,71000.0,5,Tiptronic,Front,04-May,Left wheel,Grey,6,"(60000.0, 111111.0]"
17401,7840,0,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,136000.0,4,Automatic,Front,04-May,Right-hand drive,Brown,4,"(111111.0, 159000.0]"
17402,6272,0,VOLKSWAGEN,Golf,2001,Universal,No,Petrol,2.0,256000.0,4,Manual,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
17403,12544,631,TOYOTA,Grand HIACE,2001,Minivan,No,Petrol,3.4,438886.75,6,Automatic,4x4,04-May,Right-hand drive,Black,2,"(250000.0, 438886.75]"
17404,7900,0,HONDA,Pilot,2003,Jeep,Yes,Petrol,3.5,1000.0,6,Automatic,4x4,04-May,Left wheel,Grey,6,"(-0.001, 60000.0]"
17405,1646,765,BMW,528,2015,Sedan,Yes,Petrol,2.0,115750.0,4,Automatic,4x4,04-May,Left wheel,Silver,12,"(111111.0, 159000.0]"
17406,93079,1866,CHEVROLET,Colorado,2020,Pickup,Yes,Petrol,3.6,3510.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(-0.001, 60000.0]"
17409,4234,333,FORD,C-MAX,2014,Hatchback,Yes,Hybrid,2.0,0.0,4,Automatic,Front,04-May,Left wheel,Black,12,"(-0.001, 60000.0]"
17410,17249,687,NISSAN,Juke,2010,Jeep,Yes,Petrol,1.6,89000.0,4,Automatic,Front,>5,Left wheel,White,0,"(60000.0, 111111.0]"
17411,9722,0,MERCEDES-BENZ,C 180,1999,Sedan,No,Petrol,1.8,222000.0,4,Manual,Rear,04-May,Left wheel,Silver,4,"(159000.0, 250000.0]"
17412,18189,0,HYUNDAI,Sonata,2011,Sedan,No,Petrol,2.4,331680.0,4,Automatic,Front,04-May,Left wheel,Black,9,"(250000.0, 438886.75]"
17413,10945,631,HYUNDAI,H1,2010,Minivan,Yes,Diesel,2.5,438886.75,4,Automatic,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
17414,15994,2070,MERCEDES-BENZ,S 63 AMG,2018,Hatchback,Yes,Petrol,3.7,40110.0,8,Automatic,4x4,04-May,Left wheel,White,12,"(-0.001, 60000.0]"
17415,11604,1760,DODGE,Challenger,2017,Sedan,Yes,Petrol,3.6,240680.0,6,Automatic,Rear,04-May,Left wheel,Grey,12,"(159000.0, 250000.0]"
17416,18189,0,TOYOTA,Prius,2011,Hatchback,Yes,Hybrid,1.8,211200.0,4,Variator,Front,04-May,Left wheel,White,10,"(159000.0, 250000.0]"
17417,7527,0,FORD,Escape,2001,Jeep,No,Petrol,3.0,111111.0,6,Automatic,Front,04-May,Left wheel,Black,2,"(60000.0, 111111.0]"
17419,4077,765,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2.0,133048.0,4,Automatic,Rear,04-May,Left wheel,White,12,"(111111.0, 159000.0]"
17421,32929,0,MERCEDES-BENZ,E 200 CGI,2011,Sedan,Yes,Petrol,1.8,170000.0,4,Tiptronic,Rear,04-May,Left wheel,Beige,12,"(159000.0, 250000.0]"
17422,392,1327,FORD,Ranger,2011,Pickup,Yes,Petrol,3.7,326290.0,6,Automatic,Rear,04-May,Left wheel,White,12,"(250000.0, 438886.75]"
17423,21326,0,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,134000.0,4,Variator,Front,04-May,Left wheel,Silver,0,"(111111.0, 159000.0]"
17424,6586,0,VOLKSWAGEN,Jetta 2,1999,Sedan,No,Petrol,2.0,125000.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(111111.0, 159000.0]"
17425,13172,488,KIA,Picanto,2016,Sedan,Yes,Petrol,1.0,36805.0,3,Automatic,Front,04-May,Left wheel,Black,4,"(-0.001, 60000.0]"
17426,52034,1079,CHEVROLET,Captiva,2018,Jeep,Yes,Diesel,2.0,19698.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(-0.001, 60000.0]"
17427,5959,0,HONDA,FIT,2005,Hatchback,No,Petrol,1.3,201800.0,4,Automatic,Front,04-May,Right-hand drive,White,4,"(159000.0, 250000.0]"
17428,11917,0,MERCEDES-BENZ,CLK 320,2003,Sedan,Yes,Petrol,3.2,212000.0,6,Automatic,Rear,02-Mar,Left wheel,Pink,8,"(159000.0, 250000.0]"
17429,11290,0,MAZDA,Mazda 5,2009,Minivan,No,Petrol,2.3,138720.0,4,Tiptronic,Front,04-May,Left wheel,Blue,4,"(111111.0, 159000.0]"
17431,12858,584,HYUNDAI,Elantra,2014,Sedan,No,Petrol,1.8,114000.0,4,Tiptronic,Front,04-May,Left wheel,Carnelian red,10,"(111111.0, 159000.0]"
17432,12858,639,FORD,Focus,2014,Sedan,Yes,Petrol,2.0,121600.0,4,Tiptronic,Front,04-May,Left wheel,Blue,10,"(111111.0, 159000.0]"
17433,9095,0,VOLKSWAGEN,Golf GOLF 5,2005,Hatchback,Yes,Petrol,1.6,144000.0,4,Tiptronic,Front,04-May,Right-hand drive,Black,10,"(111111.0, 159000.0]"
17436,7000,0,MERCEDES-BENZ,E 200 2000,1999,Sedan,No,LPG,2.0,250000.0,4,Tiptronic,Rear,04-May,Left wheel,White,0,"(159000.0, 250000.0]"
17439,4077,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,167045.0,4,Automatic,Front,04-May,Left wheel,Grey,12,"(159000.0, 250000.0]"
17440,11447,1493,LEXUS,ES 350,2016,Sedan,Yes,Petrol,3.5,68630.0,6,Automatic,Front,04-May,Left wheel,White,12,"(60000.0, 111111.0]"
17441,16894,707,HYUNDAI,Sonata,2011,Sedan,Yes,Petrol,2.0,187116.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(159000.0, 250000.0]"
17442,21326,0,KIA,SOUL,2014,Sedan,No,Petrol,1.6,115000.0,4,Automatic,Front,04-May,Left wheel,Brown,0,"(111111.0, 159000.0]"
17443,10036,0,MAZDA,MPV,2004,Minivan,No,CNG,2.3,115000.0,4,Automatic,Front,04-May,Right-hand drive,Grey,2,"(111111.0, 159000.0]"
17446,12544,0,MERCEDES-BENZ,E 270,1999,Sedan,No,Diesel,2.7,425000.0,5,Manual,Rear,04-May,Left wheel,Silver,6,"(250000.0, 438886.75]"
17447,21900,0,VOLKSWAGEN,Passat,2013,Sedan,Yes,Petrol,2.5,124800.0,5,Tiptronic,Front,04-May,Left wheel,Black,8,"(111111.0, 159000.0]"
17449,12134,426,CHEVROLET,Spark,2015,Hatchback,Yes,Petrol,1.0,127771.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(111111.0, 159000.0]"
17451,23207,631,HONDA,Odyssey,2009,Minivan,Yes,LPG,3.5,438886.75,6,Tiptronic,Front,04-May,Left wheel,Black,10,"(250000.0, 438886.75]"
17452,50178,0,TOYOTA,Hilux,2012,Jeep,No,Diesel,3.0,197000.0,4,Manual,4x4,04-May,Left wheel,Brown,0,"(159000.0, 250000.0]"
17453,13172,0,FORD,Transit,2004,Microbus,No,Diesel,2.0,180000.0,4,Manual,Rear,02-Mar,Left wheel,Silver,2,"(159000.0, 250000.0]"
17454,30800,0,BMW,530 GT,2009,Hatchback,Yes,Diesel,3.0,282586.0,6,Automatic,Rear,04-May,Left wheel,Silver,10,"(250000.0, 438886.75]"
17455,1019,353,TOYOTA,Prius,2015,Hatchback,Yes,Hybrid,1.8,41157.0,4,Automatic,Front,04-May,Left wheel,White,12,"(-0.001, 60000.0]"
17456,17663,271,HONDA,FIT,2014,Hatchback,Yes,Hybrid,1.5,81800.0,4,Automatic,Front,04-May,Left wheel,Blue,4,"(60000.0, 111111.0]"
17457,20297,707,SSANGYONG,Actyon,2011,Jeep,Yes,Diesel,2.0,129302.0,4,Automatic,Front,04-May,Left wheel,Red,4,"(111111.0, 159000.0]"
17459,7840,0,MAZDA,Verisa,2006,Sedan,No,Petrol,1.5,134000.0,4,Automatic,Front,04-May,Right-hand drive,Black,4,"(111111.0, 159000.0]"
17460,16621,638,KIA,Optima,2014,Sedan,Yes,Petrol,2.0,34817.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(-0.001, 60000.0]"
17461,22580,640,FORD,Fusion,2013,Sedan,Yes,Hybrid,2.0,88660.0,4,Automatic,Front,04-May,Left wheel,White,12,"(60000.0, 111111.0]"
17463,96263,866,FORD,Mustang,2015,Sedan,Yes,Petrol,2.3,43770.0,4,Automatic,Front,04-May,Left wheel,White,4,"(-0.001, 60000.0]"
17464,6899,0,OPEL,Vectra B,2001,Sedan,No,Petrol,1.8,260000.0,4,Manual,Front,04-May,Left wheel,Silver,4,"(250000.0, 438886.75]"
17466,41629,917,JAGUAR,XF,2013,Sedan,Yes,Petrol,3.0,90000.0,4,Automatic,Front,04-May,Left wheel,White,4,"(60000.0, 111111.0]"
17467,36485,639,CHEVROLET,Captiva,2014,Jeep,Yes,Diesel,2.0,82014.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(60000.0, 111111.0]"
17468,12858,475,FIAT,500,2012,Coupe,Yes,Petrol,1.4,138000.0,4,Automatic,Front,02-Mar,Left wheel,Silver,4,"(111111.0, 159000.0]"
17469,94,631,MERCEDES-BENZ,ML 350,2012,Jeep,Yes,Petrol,3.5,438886.75,6,Automatic,4x4,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
17470,18189,631,TOYOTA,Camry,2014,Sedan,No,Petrol,2.5,438886.75,4,Tiptronic,Front,04-May,Left wheel,Black,10,"(250000.0, 438886.75]"
17471,106627,0,CHEVROLET,Camaro,2017,Coupe,No,Petrol,3.7,11200.0,8,Manual,Rear,02-Mar,Left wheel,Green,10,"(-0.001, 60000.0]"
17472,37006,431,FORD,Fusion,2016,Sedan,Yes,Hybrid,2.0,34000.0,4,Variator,Front,04-May,Left wheel,Black,12,"(-0.001, 60000.0]"
17474,28225,585,MERCEDES-BENZ,C 250,2013,Sedan,Yes,Petrol,1.8,125000.0,4,Tiptronic,Rear,04-May,Left wheel,Black,12,"(111111.0, 159000.0]"
17475,13642,631,TOYOTA,RAV 4,2001,Jeep,No,Petrol,2.0,438886.75,4,Automatic,4x4,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
17476,10192,862,VOLKSWAGEN,Jetta,2011,Sedan,Yes,Petrol,2.5,142000.0,4,Automatic,Front,04-May,Left wheel,Silver,12,"(111111.0, 159000.0]"
17477,7997,631,TOYOTA,RAV 4,2017,Jeep,Yes,Petrol,2.5,438886.75,4,Automatic,Front,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
17478,49751,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2.0,134761.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(111111.0, 159000.0]"
17479,7213,0,MERCEDES-BENZ,ML 320,2000,Jeep,Yes,Petrol,3.2,292800.0,8,Tiptronic,4x4,04-May,Left wheel,Black,6,"(250000.0, 438886.75]"
17480,65858,631,MERCEDES-BENZ,Sprinter,2012,Microbus,Yes,Diesel,3.2,438886.75,6,Manual,Rear,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
17481,4861,0,OPEL,Astra,1997,Hatchback,No,Petrol,1.6,180000.0,4,Manual,Front,04-May,Left wheel,Silver,2,"(159000.0, 250000.0]"
17482,10036,0,HONDA,Integra,2005,Coupe,No,Petrol,2.0,11111.0,4,Manual,Front,02-Mar,Right-hand drive,Silver,4,"(-0.001, 60000.0]"
17483,14113,394,TOYOTA,Camry,2014,Sedan,No,Hybrid,2.5,152000.0,4,Tiptronic,Front,04-May,Left wheel,Black,12,"(111111.0, 159000.0]"
17484,43062,639,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.0,155000.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(111111.0, 159000.0]"
17485,13953,631,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2.0,438886.75,4,Automatic,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
17486,31988,0,SUBARU,Impreza WRX/STI LIMITED,2016,Sedan,Yes,Petrol,2.5,48000.0,4,Manual,4x4,04-May,Left wheel,Blue,12,"(-0.001, 60000.0]"
17488,40766,1399,LEXUS,RX 450 HYBRID,2010,Jeep,Yes,Hybrid,3.5,91000.0,6,Automatic,4x4,04-May,Left wheel,Black,12,"(60000.0, 111111.0]"
17489,35971,631,HYUNDAI,Santa FE,2014,Jeep,Yes,Diesel,2.0,438886.75,4,Automatic,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
17491,18189,0,MERCEDES-BENZ,E 220,2008,Sedan,Yes,Diesel,2.2,295000.0,4,Automatic,Rear,04-May,Left wheel,White,8,"(250000.0, 438886.75]"
17492,29793,0,MERCEDES-BENZ,CL 55 AMG KOMPRESSOR,2003,Coupe,Yes,Petrol,3.7,240000.0,8,Tiptronic,Rear,02-Mar,Left wheel,Black,8,"(159000.0, 250000.0]"
17493,8781,528,FORD,Fiesta,2014,Sedan,No,Petrol,1.6,113000.0,4,Tiptronic,Front,04-May,Left wheel,Black,8,"(111111.0, 159000.0]"
17494,7840,631,HYUNDAI,Sonata,2011,Sedan,Yes,LPG,2.0,438886.75,4,Automatic,Front,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
17495,4704,4741,VOLKSWAGEN,Jetta,2001,Sedan,No,Petrol,2.0,111111.0,4,Manual,Front,04-May,Right-hand drive,Black,0,"(60000.0, 111111.0]"
17500,21326,784,FORD,Fusion SE,2017,Sedan,Yes,Petrol,1.5,53116.0,4,Automatic,Front,04-May,Left wheel,Blue,8,"(-0.001, 60000.0]"
17501,7840,631,BMW,318,2000,Sedan,Yes,Petrol,2.0,438886.75,4,Manual,Rear,04-May,Left wheel,Black,4,"(250000.0, 438886.75]"
17502,41281,831,SSANGYONG,Actyon,2017,Jeep,Yes,Diesel,1.6,64416.0,4,Automatic,Front,04-May,Left wheel,Blue,4,"(60000.0, 111111.0]"
17504,49864,1017,HYUNDAI,Santa FE,2017,Jeep,Yes,Diesel,2.0,97992.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(60000.0, 111111.0]"
17507,9408,1267,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,0.0,4,Variator,Front,04-May,Right-hand drive,Red,5,"(-0.001, 60000.0]"
17508,68994,0,BMW,X6,2011,Jeep,Yes,Hybrid,3.7,76000.0,8,Tiptronic,4x4,04-May,Left wheel,White,12,"(60000.0, 111111.0]"
17509,22649,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,188800.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(159000.0, 250000.0]"
17510,8386,364,CHEVROLET,Spark,2012,Hatchback,Yes,Petrol,1.0,199185.0,4,Automatic,Front,04-May,Left wheel,Blue,4,"(159000.0, 250000.0]"
17511,19416,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2.0,149962.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(111111.0, 159000.0]"
17513,29777,639,HYUNDAI,Tucson,2014,Jeep,Yes,Diesel,2.0,130000.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(111111.0, 159000.0]"
17515,29793,917,MERCEDES-BENZ,Sprinter,2013,Microbus,No,Diesel,3.0,256000.0,6,Automatic,Rear,02-Mar,Left wheel,White,0,"(250000.0, 438886.75]"
17517,4547,1017,KIA,Avella,2017,Sedan,Yes,Petrol,2.0,0.0,4,Automatic,Front,04-May,Left wheel,Blue,12,"(-0.001, 60000.0]"
17518,24148,694,MERCEDES-BENZ,Sprinter,2014,Microbus,No,Diesel,2.2,160000.0,5,Manual,Rear,04-May,Left wheel,White,5,"(159000.0, 250000.0]"
17520,10976,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2.0,385876.0,4,Automatic,Front,04-May,Left wheel,White,4,"(250000.0, 438886.75]"
17521,15718,924,SSANGYONG,REXTON,2011,Jeep,Yes,Diesel,2.7,207306.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(159000.0, 250000.0]"
17522,22894,900,KIA,Optima,2015,Sedan,Yes,Petrol,2.4,109000.0,4,Tiptronic,Front,04-May,Left wheel,Black,6,"(60000.0, 111111.0]"
17524,470,528,NISSAN,Versa,2014,Hatchback,Yes,Petrol,1.6,219592.0,4,Automatic,Front,04-May,Left wheel,Black,12,"(159000.0, 250000.0]"
17525,3450,0,OPEL,Vectra,1996,Sedan,No,CNG,1.6,1234.0,4,Manual,Front,02-Mar,Left wheel,Silver,2,"(-0.001, 60000.0]"
17527,68681,0,TOYOTA,Tacoma TRD Off Road,2013,Pickup,No,LPG,3.7,71000.0,6,Automatic,4x4,04-May,Left wheel,Black,8,"(60000.0, 111111.0]"
17528,45210,770,HYUNDAI,Tucson,2016,Jeep,Yes,Diesel,1.7,60604.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(60000.0, 111111.0]"
17529,16308,0,VOLKSWAGEN,Golf,2011,Hatchback,No,Petrol,2.5,105000.0,5,Tiptronic,Front,04-May,Left wheel,Black,6,"(60000.0, 111111.0]"
17530,4704,0,HONDA,Edix,2004,Hatchback,No,Petrol,2.0,180000.0,4,Automatic,Front,04-May,Right-hand drive,White,0,"(159000.0, 250000.0]"
17531,627,765,SUBARU,XV,2015,Jeep,Yes,Petrol,2.0,113675.0,4,Automatic,4x4,04-May,Left wheel,Black,0,"(111111.0, 159000.0]"
17532,941,1493,HONDA,Pilot,2016,Jeep,Yes,Petrol,3.5,0.0,6,Automatic,4x4,04-May,Left wheel,Black,12,"(-0.001, 60000.0]"
17533,25889,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2.0,156000.0,4,Automatic,Front,04-May,Left wheel,White,4,"(111111.0, 159000.0]"
17534,14113,1405,BMW,528,2009,Sedan,Yes,Petrol,3.0,283200.0,6,Tiptronic,Rear,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
17537,42337,579,TOYOTA,Avalon LIMITED,2017,Sedan,Yes,Hybrid,2.5,57200.0,4,Tiptronic,Front,04-May,Left wheel,Carnelian red,12,"(-0.001, 60000.0]"
17538,14740,0,MITSUBISHI,Delica 5,2000,Minivan,Yes,Petrol,3.0,230000.0,6,Automatic,4x4,04-May,Right-hand drive,Silver,6,"(159000.0, 250000.0]"
17540,10976,528,HYUNDAI,Veloster,2014,Sedan,Yes,Petrol,1.6,144000.0,4,Tiptronic,Front,02-Mar,Left wheel,White,10,"(111111.0, 159000.0]"
17541,9095,1185,NISSAN,Altima,2009,Sedan,Yes,Hybrid,2.5,24800.0,4,Automatic,Front,04-May,Left wheel,Blue,6,"(-0.001, 60000.0]"
17542,13799,0,HYUNDAI,Sonata,2012,Sedan,No,Petrol,2.4,120000.0,4,Automatic,Front,04-May,Left wheel,Silver,12,"(111111.0, 159000.0]"
17543,9408,1268,TOYOTA,Aqua,2012,Sedan,No,Hybrid,1.5,121000.0,4,Automatic,Front,04-May,Right-hand drive,Blue,2,"(111111.0, 159000.0]"
17544,10349,0,FORD,Transit,1996,Microbus,No,Diesel,2.5,335000.0,4,Manual,Rear,02-Mar,Left wheel,White,0,"(250000.0, 438886.75]"
17545,20500,891,MAZDA,Mazda 3,2016,Sedan,No,Petrol,2.0,120000.0,4,Tiptronic,Front,04-May,Left wheel,Blue,10,"(111111.0, 159000.0]"
17546,21473,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2.0,172000.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(159000.0, 250000.0]"
17547,21326,0,SUBARU,Forester,2013,Jeep,No,Petrol,2.5,116800.0,4,Variator,4x4,04-May,Left wheel,Grey,6,"(111111.0, 159000.0]"
17549,9408,0,TOYOTA,Wish,2005,Minivan,No,Petrol,1.8,230000.0,4,Automatic,Front,04-May,Right-hand drive,Grey,8,"(159000.0, 250000.0]"
17550,2300,1195,FORD,Transit,2008,Microbus,No,Diesel,2.2,438886.75,4,Manual,Front,02-Mar,Left wheel,Grey,0,"(250000.0, 438886.75]"
17551,11704,761,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,182737.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(159000.0, 250000.0]"
17552,5802,631,NISSAN,Altima,2016,Sedan,Yes,Petrol,2.5,438886.75,4,Automatic,Front,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
17555,59583,517,LEXUS,RX 450,2014,Jeep,Yes,Hybrid,3.5,65000.0,6,Tiptronic,4x4,04-May,Left wheel,Black,12,"(60000.0, 111111.0]"
17556,7840,893,HYUNDAI,I30,2008,Hatchback,Yes,Petrol,1.6,136869.0,4,Automatic,Front,04-May,Left wheel,Black,4,"(111111.0, 159000.0]"
17558,11290,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4,126000.0,8,Automatic,Rear,04-May,Left wheel,Silver,6,"(111111.0, 159000.0]"
17559,17876,0,BMW,X5,2006,Jeep,Yes,LPG,3.0,160000.0,6,Tiptronic,4x4,04-May,Left wheel,Brown,12,"(159000.0, 250000.0]"
17560,8154,1288,KIA,Sportage,2007,Jeep,Yes,Diesel,2.0,110000.0,4,Automatic,Front,04-May,Left wheel,Blue,4,"(60000.0, 111111.0]"
17561,8154,503,HYUNDAI,Sonata,2019,Sedan,Yes,Hybrid,2.0,17768.0,4,Automatic,Front,04-May,Left wheel,White,12,"(-0.001, 60000.0]"
17562,18189,1185,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5,42852.0,4,Automatic,Front,04-May,Left wheel,White,4,"(-0.001, 60000.0]"
17563,26657,0,TOYOTA,Land Cruiser PRADO,2002,Jeep,No,Diesel,3.0,2000.0,4,Manual,4x4,04-May,Left wheel,Silver,4,"(-0.001, 60000.0]"
17564,470,528,FORD,Escape,2014,Jeep,Yes,Petrol,1.6,148958.0,4,Automatic,Front,04-May,Left wheel,Grey,12,"(111111.0, 159000.0]"
17565,41977,919,JEEP,Grand Cherokee,2012,Jeep,Yes,Diesel,3.0,160291.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(159000.0, 250000.0]"
17566,135,0,TOYOTA,Corolla 140,2019,Sedan,No,Petrol,1.6,18.0,4,Variator,Front,04-May,Left wheel,Black,12,"(-0.001, 60000.0]"
17568,14426,1292,JAGUAR,Daimler,2016,Sedan,Yes,Petrol,3.0,46131.0,6,Automatic,4x4,04-May,Left wheel,Silver,12,"(-0.001, 60000.0]"
17569,22580,0,KIA,Optima,2013,Sedan,Yes,Petrol,2.0,67000.0,4,Tiptronic,Front,04-May,Left wheel,Black,14,"(60000.0, 111111.0]"
17570,46251,880,CHEVROLET,Orlando,2018,Jeep,Yes,Diesel,1.6,19000.0,4,Automatic,Front,04-May,Left wheel,White,4,"(-0.001, 60000.0]"
17571,11290,473,CHEVROLET,Aveo,2014,Hatchback,Yes,Petrol,1.4,35830.0,4,Automatic,Front,04-May,Left wheel,Orange,4,"(-0.001, 60000.0]"
17575,470,934,SUBARU,Forester,2015,Jeep,Yes,Petrol,2.5,87141.0,4,Automatic,4x4,04-May,Left wheel,Black,0,"(60000.0, 111111.0]"
17576,19444,631,HYUNDAI,Elantra,2015,Sedan,No,Petrol,2.0,438886.75,4,Tiptronic,Rear,04-May,Left wheel,Black,12,"(250000.0, 438886.75]"
17577,50,0,TOYOTA,Aqua,2014,Sedan,No,Hybrid,1.5,120000.0,4,Automatic,Front,04-May,Right-hand drive,Sky blue,0,"(111111.0, 159000.0]"
17578,15681,891,HYUNDAI,Sonata,2016,Sedan,Yes,LPG,2.0,236272.0,4,Automatic,Front,04-May,Left wheel,Silver,4,"(159000.0, 250000.0]"
17579,8467,631,OPEL,Zafira,1999,Minivan,No,LPG,1.8,438886.75,4,Automatic,Front,04-May,Left wheel,Black,0,"(250000.0, 438886.75]"
17580,10349,0,MERCEDES-BENZ,C 200,2002,Goods wagon,No,Petrol,2.0,22500.0,4,Manual,Rear,04-May,Left wheel,Silver,12,"(-0.001, 60000.0]"
17581,23834,394,TOYOTA,Camry,2014,Sedan,No,Hybrid,2.5,52800.0,4,Automatic,Front,04-May,Left wheel,Golden,8,"(-0.001, 60000.0]"
17582,4234,0,MERCEDES-BENZ,E 200,2001,Sedan,Yes,CNG,2.6,438886.75,6,Tiptronic,Rear,04-May,Right-hand drive,Black,10,"(250000.0, 438886.75]"
17583,47757,765,JEEP,Cherokee,2015,Jeep,Yes,Diesel,2.0,171561.0,4,Automatic,Front,04-May,Left wheel,Grey,4,"(159000.0, 250000.0]"
